FishCode,FishDesc,Consigned,Sold,LowPrice,AvgPrice,HighPrice,MonthNum,YearNum,FishGroup
HWSS,HAKE | SMALL,8144.0,8144,0.35,0.5,0.79,8,2007,Hake
PADL,POLLOCK | LARGE,174336.0,173436,0.39,0.64,1.22,8,2007,Pollock
PADS,POLLOCK | SMALL,27034.0,26931,0.0,0.45,1.13,8,2007,Pollock
FADS,HALIBUT | 10 - 50 LBS,101.0,42,0.0,6.22,6.49,8,2007,Halibut
CADL,COD | LARGE,21188.0,21188,1.4,2.36,3.6,9,2007,Cod
FYWS,YELLOWTAILS | SMALL,1101.0,1099,0.0,1.13,1.5,9,2007,Yellowtail
HDDS,HADDOCK | SCROD,47680.0,41029,0.9,1.25,1.55,9,2007,Haddock
CADS,COD | SCROD,560.0,560,0.8,1.65,2.26,9,2007,Cod
HDDL,HADDOCK | LARGE,9824.0,9666,1.5,2.2,3.52,9,2007,Haddock
HWSJ,SOW HAKE,23157.0,21981,1.15,1.71,2.95,9,2007,Hake
PADL,POLLOCK | LARGE,170996.0,164996,0.4,0.66,1.07,9,2007,Pollock
POWX,REDFISH,44088.0,44088,0.4,0.56,1.4,9,2007,Redfish
CODX,CODXFISH,1490.0,1490,0.45,1.4,2.01,9,2007,Cod
FADM,HALIBUT | 50 - 85 LBS,67.0,67,7.05,7.05,7.05,9,2007,Halibut
FADS,HALIBUT | 10 - 50 LBS,373.0,355,0.0,6.73,7.56,9,2007,Halibut
HWSL,HAKE | LARGE,63551.0,63460,0.85,1.16,2.25,9,2007,Hake
HWSM,HAKE | MEDIUM,15459.0,15459,0.6,0.99,2.14,9,2007,Hake
PADM,POLLOCK | MEDIUM,133868.0,133868,0.4,0.47,1.2,9,2007,Pollock
CADM,COD | MARKET,64635.0,64564,1.11,1.99,2.73,9,2007,Cod
FYWL,YELLOWTAILS | LARGE,1002.0,994,0.0,1.53,1.9,9,2007,Yellowtail
HWSS,HAKE | SMALL,7678.0,7390,0.0,0.65,1.04,9,2007,Hake
PADS,POLLOCK | SMALL,44810.0,44810,0.35,0.41,0.94,9,2007,Pollock
CADS,COD | SCROD,656.0,656,1.0,1.59,1.99,10,2007,Cod
FADM,HALIBUT | 50 - 85 LBS,126.0,126,7.05,7.23,7.41,10,2007,Halibut
FYWS,YELLOWTAILS | SMALL,807.0,806,0.0,1.27,1.4,10,2007,Yellowtail
HWSJ,SOW HAKE,10718.0,10718,1.49,2.44,3.13,10,2007,Hake
CODX,CODXFISH,899.0,899,0.6,1.54,2.15,10,2007,Cod
FADS,HALIBUT | 10 - 50 LBS,406.0,406,6.0,7.15,8.05,10,2007,Halibut
PADL,POLLOCK | LARGE,268525.0,266628,0.42,0.5,0.91,10,2007,Pollock
CADL,COD | LARGE,29471.0,29471,1.2,2.35,4.25,10,2007,Cod
CADM,COD | MARKET,80210.0,78928,1.16,1.94,2.84,10,2007,Cod
HWSS,HAKE | SMALL,10843.0,10843,0.35,0.58,1.11,10,2007,Hake
HDDL,HADDOCK | LARGE,25270.0,24450,1.45,1.81,2.51,10,2007,Haddock
HDDS,HADDOCK | SCROD,69568.0,67952,1.0,1.42,1.76,10,2007,Haddock
HWSM,HAKE | MEDIUM,16304.0,16304,0.7,0.9,1.69,10,2007,Hake
FYWL,YELLOWTAILS | LARGE,1253.0,1253,0.65,1.59,1.84,10,2007,Yellowtail
PADS,POLLOCK | SMALL,28707.0,26458,0.33,0.39,0.62,10,2007,Pollock
PADM,POLLOCK | MEDIUM,129794.0,125834,0.36,0.45,0.81,10,2007,Pollock
POWX,REDFISH,33976.0,32979,0.4,0.59,1.26,10,2007,Redfish
HWSL,HAKE | LARGE,59465.0,58265,0.76,1.19,2.52,10,2007,Hake
FADS,HALIBUT | 10 - 50 LBS,232.0,232,6.0,7.53,8.0,11,2007,Halibut
PADS,POLLOCK | SMALL,36402.0,36402,0.24,0.35,0.71,11,2007,Pollock
PADL,POLLOCK | LARGE,225695.0,225695,0.31,0.45,0.73,11,2007,Pollock
CADM,COD | MARKET,64669.0,64669,1.35,2.07,4.56,11,2007,Cod
CADS,COD | SCROD,535.0,517,1.0,1.67,2.56,11,2007,Cod
FADM,HALIBUT | 50 - 85 LBS,118.0,118,7.55,7.56,7.57,11,2007,Halibut
FYWS,YELLOWTAILS | SMALL,601.0,561,0.0,1.31,1.52,11,2007,Yellowtail
HDDL,HADDOCK | LARGE,36477.0,36177,1.78,2.16,3.35,11,2007,Haddock
HWSJ,SOW HAKE,13103.0,13103,1.46,2.22,3.42,11,2007,Hake
HWSS,HAKE | SMALL,12222.0,12220,0.0,0.62,1.26,11,2007,Hake
CODX,CODXFISH,445.0,445,0.5,2.28,3.12,11,2007,Cod
PADM,POLLOCK | MEDIUM,188231.0,182718,0.3,0.4,0.75,11,2007,Pollock
FYWL,YELLOWTAILS | LARGE,817.0,784,0.0,1.56,1.79,11,2007,Yellowtail
POWX,REDFISH,22061.0,22061,0.5,0.74,1.61,11,2007,Redfish
CADL,COD | LARGE,19877.0,19877,1.6,2.63,4.8,11,2007,Cod
HDDS,HADDOCK | SCROD,100664.0,98650,1.26,1.5,2.01,11,2007,Haddock
HWSM,HAKE | MEDIUM,16632.0,16632,0.5,0.9,2.13,11,2007,Hake
HWSL,HAKE | LARGE,42347.0,41747,0.65,1.31,2.58,11,2007,Hake
CADM,COD | MARKET,55412.0,53763,1.2,1.64,2.81,12,2007,Cod
HWSS,HAKE | SMALL,2660.0,2660,0.65,1.13,1.64,12,2007,Hake
PADS,POLLOCK | SMALL,55588.0,55588,0.29,0.37,0.92,12,2007,Pollock
PADM,POLLOCK | MEDIUM,160594.0,160594,0.32,0.46,0.99,12,2007,Pollock
CODX,CODXFISH,394.0,394,1.0,1.78,3.25,12,2007,Cod
FADS,HALIBUT | 10 - 50 LBS,227.0,227,6.75,8.05,8.75,12,2007,Halibut
HWSL,HAKE | LARGE,10876.0,10876,1.76,2.48,4.45,12,2007,Hake
HWSM,HAKE | MEDIUM,4126.0,4126,1.3,1.71,2.45,12,2007,Hake
PADL,POLLOCK | LARGE,97384.0,97384,0.35,0.54,0.95,12,2007,Pollock
POWX,REDFISH,15438.0,15437,0.0,0.83,2.52,12,2007,Redfish
FYWL,YELLOWTAILS | LARGE,621.0,621,1.0,1.72,2.05,12,2007,Yellowtail
HDDL,HADDOCK | LARGE,10091.0,9594,1.75,2.52,3.3,12,2007,Haddock
HWSJ,SOW HAKE,8380.0,8380,2.0,2.94,4.85,12,2007,Hake
CADL,COD | LARGE,10995.0,10995,1.9,2.46,6.0,12,2007,Cod
CADS,COD | SCROD,675.0,675,1.0,1.38,2.05,12,2007,Cod
FSF,FOUR SPOT FLOUNDER,3.0,1,0.0,0.1,0.1,12,2007,OTHER
FYWS,YELLOWTAILS | SMALL,370.0,370,0.81,1.56,1.81,12,2007,Yellowtail
HDDS,HADDOCK | SCROD,92797.0,90705,0.0,1.67,2.65,12,2007,Haddock
PADL,"Pollock, Atl | large",37310.0,37310,0.42,1.3,2.0,1,2006,Pollock
HWSJ,"Hake, white | sow",68386.0,68386,1.11,1.66,2.75,1,2006,Hake
HWSS,"Hake, white | small",3588.0,3588,0.8,1.4,2.11,1,2006,Hake
CADM,Cod | market,29795.0,29537,1.46,2.22,3.4,1,2006,Cod
CADS,Cod | scrod,698.0,698,1.0,1.8,2.45,1,2006,Cod
FADS,"Halibut, Atlantic | 10-50",15.0,15,6.0,6.0,6.0,1,2006,Halibut
FYWL,Yellowtail | large,2.0,0,0.0,0.0,0.0,1,2006,Yellowtail
HDDL,Haddock | large,19875.0,18714,1.34,2.01,3.76,1,2006,Haddock
PADM,"Pollock, Atl | medium",52310.0,52310,0.5,0.91,1.83,1,2006,Pollock
HWSM,"Hake, white | medium",17048.0,17048,0.94,1.53,2.61,1,2006,Hake
PADS,"Pollock, Atl | small",53506.0,52574,0.36,0.67,1.21,1,2006,Pollock
CADL,Cod | large,19304.0,19304,1.4,2.51,4.15,1,2006,Cod
HDDS,Haddock | scrod,11022.0,11022,1.16,1.74,2.55,1,2006,Haddock
HWSL,"Hake, white | large",68992.0,68692,1.0,1.61,2.54,1,2006,Hake
POWX,Redfish | mixed,36881.0,36552,0.45,0.81,1.26,1,2006,Redfish
HDDL,Haddock | large,97360.0,79259,0.0,1.69,2.78,2,2006,Haddock
HWSJ,"Hake, white | sow",65492.0,63238,0.0,1.36,2.25,2,2006,Hake
PADL,"Pollock, Atl | large",77651.0,70023,0.0,1.21,2.35,2,2006,Pollock
HWSM,"Hake, white | medium",10929.0,10764,0.0,1.39,2.08,2,2006,Hake
POWX,Redfish | mixed,40590.0,39558,0.0,0.79,1.34,2,2006,Redfish
FYWS,Yellowtail | small,22.0,22,0.4,0.75,1.0,2,2006,Yellowtail
HWSS,"Hake, white | small",2183.0,2136,0.0,1.14,1.8,2,2006,Hake
PADM,"Pollock, Atl | medium",72171.0,69564,0.0,0.95,2.1,2,2006,Pollock
PADS,"Pollock, Atl | small",49053.0,46522,0.0,0.71,2.0,2,2006,Pollock
FYWL,Yellowtail | large,43.0,42,0.0,0.75,1.0,2,2006,Yellowtail
HWSL,"Hake, white | large",63754.0,63015,0.0,1.42,2.41,2,2006,Hake
CADL,Cod | large,28526.0,28308,0.0,2.73,3.6,2,2006,Cod
CADM,Cod | market,45645.0,42113,0.0,2.02,2.72,2,2006,Cod
FYWX,Yellowtail | mixed,4.0,4,0.6,0.6,0.6,2,2006,Yellowtail
HDDS,Haddock | scrod,23131.0,23046,0.0,1.53,2.51,2,2006,Haddock
CADS,Cod | scrod,776.0,769,0.0,1.84,2.41,2,2006,Cod
FADS,"Halibut, Atlantic | 10-50",39.0,39,5.0,6.08,7.01,2,2006,Halibut
HWSJ,"Hake, white | sow",80125.0,80125,1.15,1.74,2.41,3,2006,Hake
HWSL,"Hake, white | large",47499.0,47499,1.32,1.72,2.4,3,2006,Hake
HWSM,"Hake, white | medium",7857.0,7857,1.04,1.73,2.25,3,2006,Hake
PADS,"Pollock, Atl | small",182449.0,181460,0.4,0.49,1.15,3,2006,Pollock
HDDL,Haddock | large,47928.0,47919,1.51,2.13,3.0,3,2006,Haddock
HDDS,Haddock | scrod,14763.0,14763,1.51,2.02,2.41,3,2006,Haddock
POWX,Redfish | mixed,34059.0,31359,0.4,0.72,1.3,3,2006,Redfish
CADM,Cod | market,56924.0,54524,0.85,2.14,2.92,3,2006,Cod
PADL,"Pollock, Atl | large",174095.0,169104,0.47,0.88,1.75,3,2006,Pollock
CADL,Cod | large,35159.0,33925,1.1,2.54,4.45,3,2006,Cod
FADM,"Halibut, Atlantic | 50-85",132.0,132,5.2,5.94,6.5,3,2006,Halibut
CADS,Cod | scrod,1531.0,1528,0.0,1.81,2.51,3,2006,Cod
FADS,"Halibut, Atlantic | 10-50",233.0,233,5.05,6.01,6.6,3,2006,Halibut
HWSS,"Hake, white | small",1632.0,1632,0.5,1.52,2.09,3,2006,Hake
PADM,"Pollock, Atl | medium",201763.0,194594,0.43,0.61,1.61,3,2006,Pollock
FYWL,Yellowtail | large,22.0,21,0.0,0.51,0.65,3,2006,Yellowtail
FYWS,Yellowtail | small,20.0,19,0.0,0.59,0.75,3,2006,Yellowtail
CADL,Cod | large,29790.0,29441,1.78,3.39,5.3,4,2006,Cod
HDDS,Haddock | scrod,177322.0,176872,1.2,1.74,2.64,4,2006,Haddock
HWSL,"Hake, white | large",16593.0,16593,1.74,2.64,3.69,4,2006,Hake
POWX,Redfish | mixed,11259.0,11259,0.3,1.17,1.74,4,2006,Redfish
HWSM,"Hake, white | medium",5330.0,5330,1.0,2.0,3.3,4,2006,Hake
FYWL,Yellowtail | large,975.0,975,1.0,2.87,3.76,4,2006,Yellowtail
PADM,"Pollock, Atl | medium",78474.0,77569,0.63,1.72,2.87,4,2006,Pollock
CADM,Cod | market,84262.0,81862,1.62,2.54,4.01,4,2006,Cod
HDDL,Haddock | large,89310.0,89310,1.42,2.39,3.54,4,2006,Haddock
PADS,"Pollock, Atl | small",42718.0,42718,0.52,1.3,2.2,4,2006,Pollock
CADS,Cod | scrod,2372.0,2372,0.5,2.23,2.6,4,2006,Cod
FADS,"Halibut, Atlantic | 10-50",459.0,409,4.85,5.71,6.95,4,2006,Halibut
HWSS,"Hake, white | small",1423.0,1423,0.85,1.62,2.37,4,2006,Hake
HWSJ,"Hake, white | sow",22143.0,22143,1.6,2.56,4.65,4,2006,Hake
FADM,"Halibut, Atlantic | 50-85",56.0,56,5.15,5.15,5.15,4,2006,Halibut
FYWS,Yellowtail | small,204.0,204,1.0,2.43,3.55,4,2006,Yellowtail
PADL,"Pollock, Atl | large",86458.0,80483,0.98,1.74,2.99,4,2006,Pollock
CADS,Cod | scrod,354.0,354,0.55,1.75,2.51,5,2006,Cod
FADS,"Halibut, Atlantic | 10-50",41.0,41,5.06,5.63,6.0,5,2006,Halibut
FYWL,Yellowtail | large,21428.0,21424,0.0,1.64,2.35,5,2006,Yellowtail
CADL,Cod | large,9250.0,9214,2.21,3.64,5.6,5,2006,Cod
CADM,Cod | market,25477.0,25449,1.49,2.48,4.1,5,2006,Cod
HDDS,Haddock | scrod,49454.0,49154,1.26,1.89,2.2,5,2006,Haddock
FADM,"Halibut, Atlantic | 50-85",60.0,60,4.55,4.55,4.55,5,2006,Halibut
HWSL,"Hake, white | large",17642.0,17642,1.0,2.48,3.22,5,2006,Hake
HWSM,"Hake, white | medium",5324.0,5324,1.0,2.05,3.05,5,2006,Hake
PADM,"Pollock, Atl | medium",31449.0,31449,0.85,1.39,2.1,5,2006,Pollock
PADS,"Pollock, Atl | small",17049.0,15798,0.5,1.07,1.77,5,2006,Pollock
FYWS,Yellowtail | small,860.0,860,0.75,1.36,1.96,5,2006,Yellowtail
PADL,"Pollock, Atl | large",42460.0,42460,1.31,1.69,2.5,5,2006,Pollock
FADL,"Halibut, Atlantic | 85-125",97.0,97,4.5,4.5,4.5,5,2006,Halibut
HWSS,"Hake, white | small",1049.0,1049,0.75,1.68,2.46,5,2006,Hake
POWX,Redfish | mixed,7550.0,7548,0.4,1.03,1.55,5,2006,Redfish
HDDL,Haddock | large,23103.0,23099,1.55,2.39,4.05,5,2006,Haddock
HWSJ,"Hake, white | sow",15625.0,15625,2.44,2.87,4.0,5,2006,Hake
CADS,Cod | scrod,2320.0,2300,0.7,1.25,1.78,6,2006,Cod
FADS,"Halibut, Atlantic | 10-50",86.0,67,0.0,4.77,5.9,6,2006,Halibut
FYWL,Yellowtail | large,504.0,504,0.45,1.58,2.15,6,2006,Yellowtail
FYWS,Yellowtail | small,109.0,80,0.0,1.26,1.5,6,2006,Yellowtail
HWSS,"Hake, white | small",2834.0,2834,0.4,0.76,1.56,6,2006,Hake
PADM,"Pollock, Atl | medium",101273.0,101273,0.43,0.64,1.23,6,2006,Pollock
CADL,Cod | large,32421.0,31548,1.36,1.89,4.05,6,2006,Cod
HDDS,Haddock | scrod,43685.0,43085,0.9,1.51,2.0,6,2006,Haddock
CADM,Cod | market,127115.0,124728,0.93,1.46,3.35,6,2006,Cod
PADL,"Pollock, Atl | large",79716.0,78479,0.44,0.92,1.4,6,2006,Pollock
HDDL,Haddock | large,24907.0,23629,1.05,1.91,2.5,6,2006,Haddock
HWSJ,"Hake, white | sow",12574.0,12533,0.8,2.12,3.39,6,2006,Hake
HWSM,"Hake, white | medium",10419.0,9291,0.5,0.96,1.93,6,2006,Hake
PADS,"Pollock, Atl | small",48186.0,48186,0.37,0.55,0.96,6,2006,Pollock
HWSL,"Hake, white | large",45154.0,43251,0.55,1.19,2.41,6,2006,Hake
POWX,Redfish | mixed,27715.0,27715,0.4,0.77,1.26,6,2006,Redfish
FADM,"Halibut, Atlantic | 50-85",69.0,69,4.25,4.25,4.25,7,2006,Halibut
FYWS,Yellowtail | small,219.0,190,0.0,1.1,1.8,7,2006,Yellowtail
PADL,"Pollock, Atl | large",128034.0,127891,0.42,0.67,1.28,7,2006,Pollock
CADS,Cod | scrod,1687.0,1657,0.9,1.24,1.65,7,2006,Cod
FADS,"Halibut, Atlantic | 10-50",202.0,186,0.0,5.85,6.51,7,2006,Halibut
HWSS,"Hake, white | small",2306.0,2306,0.5,0.67,1.03,7,2006,Hake
HDDL,Haddock | large,11704.0,10166,1.05,1.83,2.29,7,2006,Haddock
HWSJ,"Hake, white | sow",19033.0,19000,0.62,1.66,2.5,7,2006,Hake
PADM,"Pollock, Atl | medium",115026.0,115026,0.4,0.55,1.16,7,2006,Pollock
PADS,"Pollock, Atl | small",47611.0,47596,0.35,0.48,1.01,7,2006,Pollock
FYWL,Yellowtail | large,196.0,177,0.0,1.69,2.15,7,2006,Yellowtail
HWSL,"Hake, white | large",85858.0,85691,0.49,0.98,1.94,7,2006,Hake
CADL,Cod | large,37054.0,36289,1.5,1.86,2.76,7,2006,Cod
CADM,Cod | market,95809.0,93233,0.9,1.56,2.33,7,2006,Cod
FYWX,Yellowtail | mixed,3.0,3,0.5,0.5,0.5,7,2006,Yellowtail
HWSM,"Hake, white | medium",14212.0,14212,0.4,0.82,1.58,7,2006,Hake
HDDS,Haddock | scrod,14752.0,13530,0.85,1.49,1.81,7,2006,Haddock
POWX,Redfish | mixed,21506.0,21393,0.4,0.68,1.26,7,2006,Redfish
HWSJ,"Hake, white | sow",17912.0,17839,1.1,1.85,2.44,8,2006,Hake
HWSS,"Hake, white | small",3674.0,3674,0.35,0.64,1.14,8,2006,Hake
POWX,Redfish | mixed,37408.0,37408,0.5,0.68,1.5,8,2006,Redfish
FADL,"Halibut, Atlantic | 85-125",89.0,89,6.11,6.11,6.11,8,2006,Halibut
FYWS,Yellowtail | small,201.0,194,0.0,1.2,1.58,8,2006,Yellowtail
PADL,"Pollock, Atl | large",111646.0,111646,0.43,0.67,1.45,8,2006,Pollock
HWSM,"Hake, white | medium",23290.0,22841,0.43,0.83,1.42,8,2006,Hake
PADM,"Pollock, Atl | medium",77518.0,73141,0.38,0.57,1.43,8,2006,Pollock
HWSL,"Hake, white | large",76104.0,76104,0.52,0.95,1.76,8,2006,Hake
PADS,"Pollock, Atl | small",39674.0,36271,0.35,0.51,0.92,8,2006,Pollock
CADL,Cod | large,29235.0,29165,1.25,2.08,3.15,8,2006,Cod
CADM,Cod | market,56533.0,54344,1.11,1.7,2.63,8,2006,Cod
CADS,Cod | scrod,1963.0,1955,0.8,1.33,1.83,8,2006,Cod
FADS,"Halibut, Atlantic | 10-50",221.0,221,4.9,5.65,6.75,8,2006,Halibut
HDDL,Haddock | large,19667.0,17180,1.0,1.47,2.41,8,2006,Haddock
HDDS,Haddock | scrod,26062.0,26045,0.84,1.22,1.77,8,2006,Haddock
FYWL,Yellowtail | large,312.0,312,0.5,1.83,2.05,8,2006,Yellowtail
HWSL,"Hake, white | large",64950.0,63006,0.55,1.5,2.12,9,2006,Hake
HWSS,"Hake, white | small",5583.0,5265,0.45,1.01,1.78,9,2006,Hake
POWX,Redfish | mixed,39499.0,39499,0.44,0.6,1.06,9,2006,Redfish
HWSJ,"Hake, white | sow",20050.0,19823,1.0,2.27,2.95,9,2006,Hake
HWSM,"Hake, white | medium",28005.0,26681,0.5,1.24,1.83,9,2006,Hake
PADS,"Pollock, Atl | small",44789.0,44789,0.43,0.58,0.96,9,2006,Pollock
HDDL,Haddock | large,62117.0,62117,0.84,1.35,2.42,9,2006,Haddock
PADL,"Pollock, Atl | large",86318.0,86318,0.45,0.86,1.42,9,2006,Pollock
CADM,Cod | market,33028.0,32991,1.2,1.77,3.64,9,2006,Cod
CADL,Cod | large,18443.0,18443,1.6,2.46,4.08,9,2006,Cod
FADM,"Halibut, Atlantic | 50-85",236.0,186,0.0,6.0,6.0,9,2006,Halibut
HDDS,Haddock | scrod,30257.0,30257,0.83,1.24,1.78,9,2006,Haddock
CADS,Cod | scrod,1762.0,1655,0.8,1.36,2.0,9,2006,Cod
FADS,"Halibut, Atlantic | 10-50",211.0,179,0.0,6.05,6.95,9,2006,Halibut
FYWL,Yellowtail | large,912.0,912,0.5,1.59,1.61,9,2006,Yellowtail
FYWS,Yellowtail | small,551.0,550,0.0,1.33,1.34,9,2006,Yellowtail
PADM,"Pollock, Atl | medium",92778.0,92778,0.41,0.66,1.25,9,2006,Pollock
FADL,"Halibut, Atlantic | 85-125",93.0,93,4.0,4.0,4.0,9,2006,Halibut
YGS,Yellowtail | Small Georges,563.0,563,0.7,0.7,0.7,10,2006,Yellowtail
CADL,Cod | large,24058.0,24058,1.6,2.48,4.05,10,2006,Cod
CADM,Cod | market,42759.0,41598,1.1,1.72,2.77,10,2006,Cod
HDDS,Haddock | scrod,19205.0,17220,1.08,1.51,2.5,10,2006,Haddock
POWX,Redfish | mixed,30575.0,30575,0.48,0.63,1.14,10,2006,Redfish
HWSL,"Hake, white | large",68041.0,64115,0.56,1.53,2.6,10,2006,Hake
YGL,Yellowtail | Large Georges,938.0,938,0.95,0.95,0.95,10,2006,Yellowtail
HDDL,Haddock | large,33222.0,24622,1.21,1.86,2.6,10,2006,Haddock
HWSJ,"Hake, white | sow",21337.0,21337,0.75,2.33,3.15,10,2006,Hake
HWSM,"Hake, white | medium",22159.0,21559,0.5,1.19,2.51,10,2006,Hake
PADM,"Pollock, Atl | medium",81762.0,75937,0.41,0.58,1.01,10,2006,Pollock
PADS,"Pollock, Atl | small",33385.0,30985,0.35,0.52,1.01,10,2006,Pollock
CADS,Cod | scrod,688.0,688,0.8,1.22,2.05,10,2006,Cod
FADS,"Halibut, Atlantic | 10-50",323.0,323,5.0,5.93,6.75,10,2006,Halibut
FYWL,Yellowtail | large,565.0,565,0.81,1.91,2.5,10,2006,Yellowtail
FYWS,Yellowtail | small,81.0,81,0.7,1.12,1.65,10,2006,Yellowtail
HWSS,"Hake, white | small",5742.0,4921,0.35,0.86,1.52,10,2006,Hake
FADM,"Halibut, Atlantic | 50-85",150.0,150,4.45,4.5,4.55,10,2006,Halibut
PADL,"Pollock, Atl | large",87650.0,86126,0.45,0.69,1.3,10,2006,Pollock
CADM,Cod | market,39618.0,39618,1.41,2.05,3.02,11,2006,Cod
FYWL,Yellowtail | large,127.0,126,0.0,1.47,1.5,11,2006,Yellowtail
CADS,Cod | scrod,595.0,595,1.0,1.78,2.35,11,2006,Cod
FADS,"Halibut, Atlantic | 10-50",181.0,181,5.3,6.54,7.5,11,2006,Halibut
HDDL,Haddock | large,31798.0,31798,1.6,2.18,2.75,11,2006,Haddock
HDDS,Haddock | scrod,18056.0,18056,1.37,2.0,2.47,11,2006,Haddock
PADM,"Pollock, Atl | medium",77260.0,77260,0.34,0.38,0.59,11,2006,Pollock
PADS,"Pollock, Atl | small",29489.0,29489,0.3,0.35,0.55,11,2006,Pollock
CADL,Cod | large,19665.0,19665,1.71,2.67,4.0,11,2006,Cod
FADM,"Halibut, Atlantic | 50-85",128.0,128,5.3,6.95,8.15,11,2006,Halibut
HWSL,"Hake, white | large",42797.0,41126,0.53,1.4,2.09,11,2006,Hake
HWSM,"Hake, white | medium",14190.0,14190,0.4,1.09,1.8,11,2006,Hake
FYWS,Yellowtail | small,78.0,78,1.34,1.44,1.65,11,2006,Yellowtail
PADL,"Pollock, Atl | large",93095.0,86227,0.0,0.41,0.59,11,2006,Pollock
HWSS,"Hake, white | small",3416.0,3096,0.38,0.82,1.57,11,2006,Hake
POWX,Redfish | mixed,24024.0,23974,0.5,0.8,2.15,11,2006,Redfish
HWSJ,"Hake, white | sow",19887.0,19887,0.9,1.99,2.78,11,2006,Hake
PADS,"Pollock, Atl | small",94528.0,94446,0.29,0.35,0.82,12,2006,Pollock
FADM,"Halibut, Atlantic | 50-85",116.0,116,7.45,8.41,9.51,12,2006,Halibut
FYWS,Yellowtail | small,1.0,1,0.8,0.8,0.8,12,2006,Yellowtail
PADM,"Pollock, Atl | medium",91474.0,91474,0.32,0.41,1.2,12,2006,Pollock
CADL,Cod | large,11297.0,11297,1.5,1.98,4.06,12,2006,Cod
CADS,Cod | scrod,648.0,648,0.9,1.32,2.75,12,2006,Cod
FADS,"Halibut, Atlantic | 10-50",218.0,218,7.6,8.54,9.01,12,2006,Halibut
HDDS,Haddock | scrod,3110.0,3110,1.0,1.99,2.55,12,2006,Haddock
CADM,Cod | market,18295.0,18042,1.2,1.59,3.4,12,2006,Cod
HDDL,Haddock | large,8501.0,8501,1.25,2.34,3.41,12,2006,Haddock
PADL,"Pollock, Atl | large",48877.0,48456,0.34,0.54,1.2,12,2006,Pollock
HWSJ,"Hake, white | sow",24691.0,24633,0.9,1.53,2.61,12,2006,Hake
HWSM,"Hake, white | medium",6289.0,6283,0.45,1.22,1.75,12,2006,Hake
HWSL,"Hake, white | large",24173.0,23573,0.68,1.33,2.39,12,2006,Hake
HWSS,"Hake, white | small",1605.0,1605,0.44,0.87,1.62,12,2006,Hake
POWX,Redfish | mixed,15037.0,15037,0.4,0.69,1.41,12,2006,Redfish
CADM,Cod | market,26028.0,26028,1.13,1.8,2.51,1,2005,Cod
HDDL,Haddock | large,28960.0,28960,1.2,1.71,2.5,1,2005,Haddock
FADM,"Halibut, Atlantic | 50-85",62.0,62,4.95,4.95,4.95,1,2005,Halibut
PADL,"Pollock, Atl | large",57839.0,56934,0.62,1.16,2.02,1,2005,Pollock
PADM,"Pollock, Atl | medium",71833.0,64788,0.0,0.78,1.75,1,2005,Pollock
CADL,Cod | large,36040.0,35404,1.4,2.14,3.51,1,2005,Cod
HDDS,Haddock | scrod,18229.0,18229,0.8,1.51,2.51,1,2005,Haddock
HWSL,"Hake, white | large",142453.0,137653,0.61,1.13,2.45,1,2005,Hake
POWX,Redfish | mixed,27936.0,26510,0.21,0.7,1.5,1,2005,Redfish
PADS,"Pollock, Atl | small",88440.0,70675,0.27,0.55,1.31,1,2005,Pollock
HWSJ,"Hake, white | sow",84832.0,80711,0.57,1.12,2.05,1,2005,Hake
HWSM,"Hake, white | medium",28116.0,26260,0.0,1.04,2.05,1,2005,Hake
FYWL,Yellowtail | large,3.0,0,0.0,0.0,0.0,1,2005,Yellowtail
FYWS,Yellowtail | small,2.0,2,0.5,0.5,0.5,1,2005,Yellowtail
CADS,Cod | scrod,375.0,372,0.0,1.45,1.81,1,2005,Cod
FADS,"Halibut, Atlantic | 10-50",16.0,16,4.75,4.75,4.75,1,2005,Halibut
HWSS,"Hake, white | small",9216.0,8680,0.0,0.72,1.37,1,2005,Hake
HWSM,"Hake, white | medium",23594.0,23594,0.67,1.0,1.64,2,2005,Hake
PADM,"Pollock, Atl | medium",105710.0,104331,0.33,0.67,1.34,2,2005,Pollock
PADS,"Pollock, Atl | small",117479.0,113579,0.31,0.45,0.9,2,2005,Pollock
CADL,Cod | large,42328.0,40508,1.37,2.18,3.51,2,2005,Cod
HDDS,Haddock | scrod,95450.0,78824,0.71,0.86,1.5,2,2005,Haddock
POWX,Redfish | mixed,30122.0,30122,0.25,0.65,1.61,2,2005,Redfish
FADM,"Halibut, Atlantic | 50-85",51.0,51,6.0,6.0,6.0,2,2005,Halibut
FYWS,Yellowtail | small,3.0,1,0.0,0.4,0.4,2,2005,Yellowtail
PADL,"Pollock, Atl | large",111620.0,105240,0.64,0.93,1.7,2,2005,Pollock
HDDL,Haddock | large,198978.0,182359,0.75,0.92,2.07,2,2005,Haddock
HWSJ,"Hake, white | sow",127365.0,123524,0.68,0.97,1.64,2,2005,Hake
CADM,Cod | market,43692.0,43620,1.12,1.57,2.59,2,2005,Cod
HWSS,"Hake, white | small",5906.0,5906,0.55,0.95,1.45,2,2005,Hake
HWSL,"Hake, white | large",167401.0,165984,0.63,1.06,1.78,2,2005,Hake
CADS,Cod | scrod,618.0,615,0.0,1.28,1.42,2,2005,Cod
FADS,"Halibut, Atlantic | 10-50",150.0,150,4.75,5.22,5.92,2,2005,Halibut
FYWL,Yellowtail | large,29.0,10,0.0,0.8,0.8,2,2005,Yellowtail
